Date,T_min,T_max,RH_min,RH_max,WS,SH,T_mean,RH,Ra,Rs,ETo
12-02-2011,9.4,25.8,47,90,0.888888889,8.6,17.6,68.5,27.32,17.46,2.84
13-02-2011,9.9,25.8,49,89,0.5,8.1,17.85,69,27.49,16.92,2.56
14-02-2011,11.5,28.3,53,80,0.805555556,6.3,19.9,66.5,27.66,14.77,2.73
15-02-2011,14.3,28.5,55,88,0.527777778,6.8,21.4,71.5,27.84,15.47,2.68
16-02-2011,14.25,20.5,67,90,0.972222222,0,17.375,78.5,28.01,7,1.6
17-02-2011,14.2,22,73,88,1.833333333,0,18.1,80.5,28.19,7.05,1.8
18-02-2011,11.5,21,46,89,1,1,16.25,67.5,28.36,8.36,1.97
19-02-2011,9.5,23.5,46,89,1.166666667,2.6,16.5,67.5,28.54,10.44,2.35
20-02-2011,7.5,24.8,53,85,0.583333333,3.7,16.15,69,28.72,11.91,2.12
21-02-2011,11.6,24.3,44,88,0.527777778,2.3,17.95,66,28.9,10.17,2.01
22-02-2011,11.6,25.5,45,87,0.777777778,6.8,18.55,66,29.08,16.03,2.79
23-02-2011,10.3,26.5,45,87,0.861111111,8.5,18.4,66,29.26,18.3,3.1
24-02-2011,9.5,26.5,46,89,0.888888889,7.7,18,67.5,29.44,17.35,3.01
25-02-2011,11.5,27.5,46,83,0.944444444,7.3,19.5,64.5,29.62,16.92,3.14
26-02-2011,12.5,25.4,39,84,0.972222222,7.5,18.95,61.5,29.8,17.26,3.14
27-02-2011,13.5,28.5,45,87,0.75,7.8,21,66,29.98,17.74,3.21
28-02-2011,9,28.6,35,85,1.666666667,7.5,18.8,60,30.16,17.43,3.96
01-03-2011,11.5,26.5,36,86,1.277777778,7.1,19,61,30.34,16.98,3.45
02-03-2011,12.5,28.5,35,87,0.972222222,7.9,20.5,61,30.53,18.13,3.5
03-03-2011,14.5,30.3,34,90,0.805555556,8.9,22.4,62,30.71,19.54,3.67
04-03-2011,15.5,31.6,55,70,0.916666667,8.3,23.55,62.5,30.89,18.83,3.73
05-03-2011,15.5,26.5,43,73,1.027777778,1.4,21,58,31.07,9.65,2.62
06-03-2011,15.5,30.5,39,74,1.833333333,8.8,23,56.5,31.25,19.68,4.62
07-03-2011,14,30.1,33,77,2.111111111,9.6,22.05,55,31.43,20.85,4.99
08-03-2011,14.5,29,35,75,1.805555556,9.3,21.75,55,31.61,20.53,4.6
09-03-2011,14.5,30,44,86,1.25,8.9,22.25,65,31.79,20.07,4.05
10-03-2011,14.6,30.5,31,84,2.055555556,7.4,22.55,57.5,31.97,18.11,4.76
11-03-2011,14.6,32.5,38,66,0.916666667,7.3,23.55,52,32.15,18.05,3.89
12-03-2011,13.3,31.5,35,78,1.138888889,7.5,22.4,56.5,32.32,18.4,4.05
13-03-2011,13.5,30.6,29,79,0.722222222,7.8,22.05,54,32.5,18.89,3.67
14-03-2011,12.5,31.5,33,90,0.638888889,8.5,22,61.5,32.67,19.94,3.72
15-03-2011,13.9,32.2,35,88,1.138888889,7.8,23.05,61.5,32.85,19.05,4.18
16-03-2011,13.6,32.7,33,87,0.666666667,7.7,23.15,60,33.02,18.98,3.76
17-03-2011,15,33.7,29,90,0.722222222,8.2,24.35,59.5,33.19,19.76,4.03
18-03-2011,17.6,35.5,48,80,0.916666667,7.9,26.55,64,33.36,19.41,4.29
19-03-2011,19.5,33.3,53,94,0.916666667,3.9,26.4,73.5,33.53,13.86,3.3
20-03-2011,20.5,33.5,39,89,1.638888889,4.4,27,64,33.7,14.63,4.22
21-03-2011,18.4,33.6,40,91,0.416666667,6.3,26,65.5,33.87,17.37,3.5
22-03-2011,15,34.5,31,78,1.416666667,8,24.75,54.5,34.03,19.84,4.94
23-03-2011,12.6,34,43,76,1.027777778,9.1,23.3,59.5,34.19,21.48,4.52
24-03-2011,15.5,35.4,35,86,0.722222222,8.9,25.45,60.5,34.35,21.27,4.4
25-03-2011,17,32.7,27,77,0.638888889,5.2,24.85,52,34.51,16.05,3.56
26-03-2011,17.3,35.7,25,79,0.944444444,8,26.5,52,34.67,20.12,4.65
27-03-2011,16.9,34.6,39,79,0.888888889,7.4,25.75,59,34.83,19.32,4.31
28-03-2011,19,33.3,53,81,2.055555556,8,26.15,67,34.98,20.25,4.99
29-03-2011,17.2,29,39,83,1.944444444,8.1,23.1,61,35.14,20.46,4.78
30-03-2011,20.2,31.8,49,82,1.777777778,7.9,26,65.5,35.29,20.23,4.81
31-03-2011,17.5,31.5,43,91,1.638888889,4,24.5,67,35.44,14.65,3.98
01-04-2011,19.5,32.1,29,89,1,8.5,25.8,59,35.58,21.22,4.61
02-04-2011,20.4,34.3,41,90,1.111111111,7.8,27.35,65.5,35.73,20.27,4.68
03-04-2011,21,34.9,43,91,1.111111111,6.9,27.95,67,35.87,19.01,4.54
04-04-2011,21,34.8,76,91,1.361111111,6.9,27.9,83.5,36.01,19.07,4.21
05-04-2011,16.9,28.4,33,83,1.361111111,1,22.65,58,36.15,10.5,3.32
06-04-2011,13.6,33.5,19,76,0.777777778,9,23.55,47.5,36.29,22.24,4.56
07-04-2011,14.9,34.9,20,59,0.722222222,8.9,24.9,39.5,36.42,22.15,4.61
08-04-2011,15.8,35.6,19,67,1.083333333,7.5,25.7,43,36.55,20.15,5
09-04-2011,18.5,37.2,41,81,1.083333333,7.5,27.85,61,36.68,20.2,4.92
10-04-2011,20.2,33.2,34,83,0.944444444,2.7,26.7,58.5,36.81,13.18,3.61
11-04-2011,21,36.3,50,78,0.888888889,8,28.65,64,36.93,21.03,4.81
12-04-2011,22.3,36.9,35,81,0.944444444,6.1,29.6,58,37.06,18.27,4.62
13-04-2011,22.3,36.9,41,72,1.194444444,7.5,29.6,56.5,37.18,20.38,5.18
14-04-2011,22.3,36.6,38,78,0.944444444,7.7,29.45,58,37.3,20.72,4.97
15-04-2011,20,36.2,37,73,1.361111111,9,28.1,55,37.41,22.69,5.6
16-04-2011,22.5,35.2,45,75,1.388888889,9.8,28.85,60,37.53,23.92,5.68
17-04-2011,24.6,36.4,60,78,1.222222222,8.1,30.5,69,37.64,21.44,5.17
18-04-2011,25,36.5,45,81,1.361111111,9.1,30.75,63,37.75,22.96,5.7
19-04-2011,23,36.6,39,78,1.666666667,5,29.8,58.5,37.85,16.9,5.11
20-04-2011,20,36.4,40,89,1.583333333,8.9,28.2,64.5,37.96,22.74,5.71
21-04-2011,17.5,34.9,14,77,0.916666667,10.7,26.2,45.5,38.06,25.46,5.44
22-04-2011,19.4,37.2,13,83,1.138888889,9,28.3,48,38.16,22.96,5.7
23-04-2011,18.9,37.2,19,57,0.916666667,7.9,28.05,38,38.26,21.36,5.17
24-04-2011,18.9,37.4,31,73,0.833333333,9.7,28.15,52,38.35,24.08,5.39
25-04-2011,23.5,35.8,44,71,1.944444444,9.5,29.65,57.5,38.45,23.81,6.27
26-04-2011,20.1,32.9,50,80,2.694444444,7.1,26.5,65,38.54,20.25,5.55
27-04-2011,21,31.6,37,72,1.194444444,6.4,26.3,54.5,38.63,19.23,4.67
28-04-2011,22.9,34.6,35,78,0.861111111,10.2,28.75,56.5,38.71,24.95,5.47
29-04-2011,23.4,36.6,52,79,1.527777778,9.2,30,65.5,38.8,23.48,5.81
30-04-2011,24,33.5,57,78,1.694444444,1.7,28.75,67.5,38.88,12.27,3.82
01-05-2011,24.4,32.1,47,79,2,3.1,28.25,63,38.96,14.39,4.46
02-05-2011,25,36.4,49,77,1.861111111,9.8,30.7,63,39.04,24.45,6.3
03-05-2011,23.8,33.1,54,79,2.416666667,9.5,28.45,66.5,39.11,24.02,5.99
04-05-2011,21.5,34.6,75,89,3.666666667,9,28.05,82,39.18,23.3,5.36
05-05-2011,21,27.5,48,82,1.194444444,2.2,24.25,65,39.26,13.11,3.37
06-05-2011,23.9,33,50,77,1.527777778,10.3,28.45,63.5,39.32,25.29,5.83
07-05-2011,25.6,35.1,48,80,1.583333333,10.2,30.35,64,39.39,25.15,6.13
08-05-2011,22,36.1,46,85,1.777777778,3.3,29.05,65.5,39.46,14.82,4.63
09-05-2011,23.8,34.9,42,75,0.944444444,10.7,29.35,58.5,39.52,25.94,5.78
10-05-2011,23.9,36,55,72,1.638888889,9.6,29.95,63.5,39.58,24.3,6.01
11-05-2011,24,33.8,55,75,2.5,9.9,28.9,65,39.64,24.77,6.28
12-05-2011,22.4,34.5,44,66,2.361111111,8.3,28.45,55,39.69,22.38,6.31
13-05-2011,22.4,33.4,57,71,2.361111111,9.5,27.9,64,39.75,24.2,6.02
14-05-2011,22.6,34.9,45,81,1.805555556,4.7,28.75,63,39.8,17.01,4.96
15-05-2011,25.4,35.5,58,89,1.833333333,10.4,30.45,73.5,39.85,25.57,6.13
16-05-2011,26,36,56,81,2.111111111,8.2,31,68.5,39.9,22.28,5.92
17-05-2011,25.5,35.8,50,68,2.833333333,9.8,30.65,59,39.95,24.69,7.04
18-05-2011,23.1,36.4,59,90,2.222222222,10,29.75,74.5,39.99,25,6.15
19-05-2011,21.4,34.2,71,96,2.222222222,7.3,27.8,83.5,40.04,20.96,4.8
20-05-2011,23.2,29.5,62,87,1.777777778,4.5,26.35,74.5,40.08,16.77,4.06
21-05-2011,22.6,31.7,76,83,1.888888889,5.7,27.15,79.5,40.12,18.58,4.25
22-05-2011,24.3,30.6,57,86,1.361111111,4.1,27.45,71.5,40.16,16.19,4.01
23-05-2011,20.6,35.2,57,91,1.638888889,7.9,27.9,74,40.19,21.89,5.25
24-05-2011,24.3,33.8,39,79,1.277777778,11.1,29.05,59,40.23,26.69,6.12
25-05-2011,26.5,37.5,65,85,1.611111111,10.5,32,75,40.26,25.8,6.28
26-05-2011,26.8,33.2,75,87,2.111111111,4.9,30,81,40.29,17.41,4.33
27-05-2011,26.2,32.7,52,85,1.388888889,1,29.45,68.5,40.32,11.58,3.54
28-05-2011,21.6,36.7,64,89,1.805555556,8.8,29.15,76.5,40.35,23.27,5.59
29-05-2011,24.9,32.6,58,87,1.638888889,10.3,28.75,72.5,40.38,25.52,5.77
30-05-2011,25,35.1,51,79,1.527777778,11.5,30.05,65,40.4,27.31,6.43
31-05-2011,21,36.2,59,83,1.305555556,11,28.6,71,40.43,26.57,5.99
01-06-2011,24.3,33.3,57,80,1.5,8.6,28.8,68.5,40.45,22.98,5.42
02-06-2011,26.9,35.5,57,83,1.666666667,11.1,31.2,70,40.47,26.72,6.42
03-06-2011,26.4,36.4,43,82,2.222222222,10.1,31.4,62.5,40.49,25.23,6.84
04-06-2011,26.4,35.9,48,77,1.666666667,8.6,31.15,62.5,40.51,22.99,6.01
05-06-2011,25.5,37.1,48,83,1.638888889,10.7,31.3,65.5,40.53,26.13,6.54
06-06-2011,27.5,39.3,53,86,1.777777778,11.1,33.4,69.5,40.54,26.72,6.96
07-06-2011,27,37.5,51,67,2.583333333,10.1,32.25,59,40.56,25.23,7.25
08-06-2011,23.7,36.1,62,76,2.638888889,8,29.9,69,40.57,22.09,5.98
09-06-2011,22.9,29.1,58,90,1.777777778,3.8,26,74,40.58,15.82,3.93
10-06-2011,26,34.6,49,81,1,7.2,30.3,65,40.59,20.9,5.05
11-06-2011,25.5,36.7,69,85,1.25,10.2,31.1,77,40.6,25.38,5.91
12-06-2011,24.9,33.4,68,87,2.138888889,7.3,29.15,77.5,40.61,21.05,5.07
13-06-2011,26.7,33.3,63,96,2.25,10.4,30,79.5,40.61,25.67,5.92
14-06-2011,26,34.3,64,85,2.111111111,7.7,30.15,74.5,40.62,21.64,5.42
15-06-2011,26.5,35.2,55,87,2.027777778,7.3,30.85,71,40.62,21.04,5.57
16-06-2011,26,35.6,57,89,1.75,8.4,30.8,73,40.62,22.68,5.68
17-06-2011,27.2,35.1,48,83,1.222222222,6,31.15,65.5,40.63,19.1,4.97
18-06-2011,26.3,35.6,65,76,2.583333333,5.8,30.95,70.5,40.63,18.8,5.38
19-06-2011,25.2,33.6,60,89,3.805555556,0,29.4,74.5,40.62,10.16,4.2
20-06-2011,26.2,30.5,63,82,4.972222222,0,28.35,72.5,40.62,10.16,4.41
21-06-2011,26.1,33.5,65,81,4.111111111,6.9,29.8,73,40.62,20.44,5.82
22-06-2011,27.5,34.6,63,89,2.583333333,10.6,31.05,76,40.61,25.95,6.34
23-06-2011,27,35.2,53,83,1.944444444,8.7,31.1,68,40.61,23.12,5.99
24-06-2011,28.7,34.5,60,83,0.916666667,6.8,31.6,71.5,40.6,20.28,4.9
25-06-2011,27.9,33.2,77,75,1.027777778,3.3,30.55,76,40.59,15.06,3.78
26-06-2011,25.5,31.6,74,92,2.083333333,3.45,28.55,83,40.58,15.29,3.77
27-06-2011,25.5,31.6,85,90,2.333333333,3.6,28.55,87.5,40.57,15.51,3.58
28-06-2011,25.5,30.8,73,91,2.611111111,5.5,28.15,82,40.56,18.33,4.34
29-06-2011,24.5,31.6,81,94,2.805555556,0.6,28.05,87.5,40.54,11.03,2.91
30-06-2011,25.5,30.2,93,93,2.111111111,0,27.85,93,40.53,10.13,2.34
01-07-2011,26.5,28.4,67,79,1.944444444,0,27.45,73,40.51,10.13,3.18
02-07-2011,25.5,33.6,68,89,1.083333333,1.9,29.55,78.5,40.5,12.95,3.36
03-07-2011,25,30.5,79,92,NA,0,27.75,85.5,40.48,10.12,NA
04-07-2011,24.5,31.5,NA,94,NA,0,28,NA,40.46,10.11,NA
05-07-2011,25.2,29,NA,94,NA,2.5,27.1,NA,40.44,13.83,NA
06-07-2011,26,30.9,67,85,NA,5,28.45,76,40.42,17.55,NA
07-07-2011,26.3,32.8,65,86,2.083333333,9.6,29.55,75.5,40.39,24.4,5.7
08-07-2011,26.4,32.8,77,89,2.361111111,8.6,29.6,83,40.37,22.9,5.18
09-07-2011,26.2,31.7,71,91,1.805555556,2.8,28.95,81,40.34,14.26,3.65
10-07-2011,27,33.3,68,87,1.333333333,3.9,30.15,77.5,40.31,15.89,4.01
11-07-2011,27,34,70,92,1.083333333,4.2,30.5,81,40.28,16.33,3.98
12-07-2011,27.6,33.1,63,79,0.833333333,4,30.35,71,40.25,16.02,3.95
13-07-2011,27.8,35.4,81,89,1.722222222,7.8,31.6,85,40.22,21.68,5.09
14-07-2011,26.9,32.8,68,86,2.138888889,3.9,29.85,77,40.19,15.86,4.25
15-07-2011,27.5,33.4,69,87,2.305555556,8.2,30.45,78,40.15,22.26,5.4
16-07-2011,27.1,33.4,69,89,2.777777778,6.6,30.25,79,40.12,19.87,5.04
17-07-2011,26.6,33.15,69,90,2.638888889,8.2,29.875,79.5,40.08,22.24,5.34
18-07-2011,27.4,32.9,67,88,2.138888889,4.2,30.15,77.5,40.04,16.27,4.33
19-07-2011,25.6,34.9,75,94,1.527777778,6.8,30.25,84.5,40,20.14,4.69
20-07-2011,24.5,31.8,82,95,1.638888889,0,28.15,88.5,39.96,9.99,2.55
21-07-2011,26.9,31,67,89,1.666666667,3,28.95,78,39.92,14.45,3.72
22-07-2011,26.9,33.1,80,90.5,2.194444444,8.1,30,85.25,39.87,22.04,4.95
23-07-2011,25.5,30,75,92,3.388888889,0.8,27.75,83.5,39.82,11.15,3.21
24-07-2011,25.3,29.6,60,86,2.416666667,0.8,27.45,73,39.77,11.14,3.57
25-07-2011,27.4,32.7,77,85,1.833333333,6.8,30.05,81,39.72,20.07,4.71
26-07-2011,27.7,33.9,56,85,1.472222222,10.2,30.8,70.5,39.67,25.12,5.92
27-07-2011,27.3,35.3,95,85,0.833333333,10.1,31.3,90,39.62,24.96,5.57
28-07-2011,24.9,35,72,95,1.166666667,5.3,29.95,83.5,39.56,17.79,4.2
29-07-2011,25,32.8,73,95,1.361111111,7.3,28.9,84,39.51,20.75,4.6
30-07-2011,27,32.9,81,92,0.944444444,4.5,29.95,86.5,39.45,16.57,3.8
31-07-2011,27,31.4,74,91,1.5,0.5,29.2,82.5,39.39,10.59,2.87
01-08-2011,27.5,32.6,70,89,1.111111111,4,30.05,79.5,39.33,15.79,3.84
02-08-2011,27.7,34.8,90,92,0.666666667,5.4,31.25,91,39.26,17.86,4.1
03-08-2011,27.3,31.4,80,89,1.027777778,0.8,29.35,84.5,39.2,10.99,2.76
04-08-2011,25.8,33.1,67,95,1.75,5.4,29.45,81,39.13,17.82,4.32
05-08-2011,27.9,33.8,95,91,1.444444444,8.4,30.85,93,39.06,22.26,4.83
06-08-2011,25.2,30.9,83,93,1.388888889,0.4,28.05,88,38.99,10.34,2.55
07-08-2011,26,30.8,73,89,1.944444444,0.7,28.4,81,38.91,10.77,3.02
08-08-2011,26,32.1,73,85,2.472222222,3,29.05,79,38.84,14.17,3.85
09-08-2011,25.8,31.3,86,84,3.194444444,5.6,28.55,85,38.76,18.01,4.11
10-08-2011,25.2,30.5,82,93,2.027777778,1.3,27.85,87.5,38.68,11.6,2.84
11-08-2011,25.6,30.1,73,97,1.75,1.2,27.85,85,38.6,11.43,2.9
12-08-2011,25.8,31.1,63,87,1.611111111,7.9,28.45,75,38.51,21.35,4.87
13-08-2011,26.2,32.5,74,83,2.083333333,6.8,29.35,78.5,38.43,19.69,4.69
14-08-2011,26.6,30.3,74,89,3.222222222,2.3,28.45,81.5,38.34,12.99,3.6
15-08-2011,25.4,31.1,71,93,2.111111111,5.3,28.25,82,38.25,17.41,4.1
16-08-2011,26.2,30.5,71,94,1.055555556,0.8,28.35,82.5,38.16,10.72,2.72
17-08-2011,24.5,26.8,70,92,1.333333333,0.5,25.65,81,38.06,10.26,2.59
18-08-2011,25.5,28.2,85,94,0.916666667,4.3,26.85,89.5,37.97,15.85,3.32
19-08-2011,25.3,27.5,85,91,1.361111111,0.1,26.4,88,37.87,9.61,2.31
20-08-2011,26.2,30.2,68,85,1.666666667,0.8,28.2,76.5,37.77,10.62,3.05
21-08-2011,26.5,33.4,63,87,0.972222222,0,29.95,75,37.66,9.42,2.74
22-08-2011,26.9,34,75,89,0.555555556,7.7,30.45,82,37.56,20.74,4.6
23-08-2011,26.3,34.2,88,89,1.416666667,2.4,30.25,88.5,37.45,12.9,3.1
24-08-2011,25,28.6,84,92,1.194444444,0,26.8,88,37.34,9.34,2.26
25-08-2011,26.7,32.5,68,91,1.527777778,2.9,29.6,79.5,37.23,13.57,3.52
26-08-2011,26.7,32.4,59,85,1.194444444,9,29.55,72,37.12,22.49,5.07
27-08-2011,27.5,33.6,63,85,1.527777778,11.8,30.55,74,37,26.55,5.98
28-08-2011,27.2,34.2,61,85,1.694444444,10.4,30.7,73,36.89,24.45,5.74
29-08-2011,27.4,33.9,60,84,1.583333333,10.3,30.65,72,36.77,24.25,5.66
30-08-2011,27.6,34.6,59,83,1.666666667,9.6,31.1,71,36.64,23.18,5.61
31-08-2011,27.8,35,58,84,1.805555556,11,31.4,71,36.52,25.17,6.06
01-09-2011,27,34.7,59,88,2.027777778,8.5,30.85,73.5,36.39,21.47,5.39
02-09-2011,26,33.7,68,84,2.472222222,11,29.85,76,36.26,25.06,5.81
03-09-2011,25.2,32.2,67,90,2.333333333,3.6,28.7,78.5,36.13,14.26,3.84
04-09-2011,26.3,32.9,58,89,1.805555556,8.5,29.6,73.5,36,21.32,5.08
05-09-2011,27.5,34.2,59,84,1.388888889,10.8,30.85,71.5,35.87,24.59,5.65
06-09-2011,27.5,35.1,65,88,2,8.6,31.3,76.5,35.73,21.35,5.27
07-09-2011,26.6,33.9,68,87,1.222222222,7.7,30.25,77.5,35.59,20,4.61
08-09-2011,25.5,33.5,65,89,1.861111111,6.9,29.5,77,35.45,18.79,4.56
09-09-2011,26,33.4,66,85,2.472222222,5.4,29.7,75.5,35.31,16.58,4.46
10-09-2011,26.2,32.3,65,85,3.194444444,6.3,29.25,75,35.17,17.82,4.81
11-09-2011,25.9,32.9,68,91,2.5,4.8,29.4,79.5,35.02,15.62,4.09
12-09-2011,25.9,34,57,85,2.055555556,8.4,29.95,71,34.87,20.71,5.2
13-09-2011,27.5,35.1,54,84,0.833333333,8.1,31.3,69,34.72,20.22,4.68
14-09-2011,27,38.7,70,92,0.944444444,7.9,32.85,81,34.57,19.87,4.8
15-09-2011,24.7,31.6,71,93,1.388888889,1.2,28.15,82,34.42,10.31,2.72
16-09-2011,26,32.6,71,89,1.194444444,4.6,29.3,80,34.26,15.07,3.57
17-09-2011,24.7,32.9,87,95,1.444444444,4.5,28.8,91,34.11,14.88,3.24
18-09-2011,24.8,30.8,92,95,1.027777778,9,27.8,93.5,33.95,21.16,4.18
19-09-2011,24.6,29.5,85,89,1.277777778,0,27.05,87,33.79,8.45,2.12
20-09-2011,24.5,28.4,78,96,2.305555556,0.2,26.45,87,33.63,8.69,2.31
21-09-2011,23.9,28.5,71,89,1.277777778,0.7,26.2,80,33.46,9.34,2.44
22-09-2011,25.5,29.9,69,85,1.166666667,1.6,27.7,77,33.3,10.55,2.73
23-09-2011,26.7,31.4,69,85,1.5,2.9,29.05,77,33.14,12.31,3.22
24-09-2011,26,31.9,78,88,2.972222222,4.6,28.95,83,32.97,14.61,3.67
25-09-2011,26,31.1,79,87,3.166666667,0,28.55,83,32.8,8.2,2.71
26-09-2011,24.3,29.8,84,93,4.305555556,0,27.05,88.5,32.63,8.16,2.37
27-09-2011,23,25.2,69,91,2.611111111,0.5,24.1,80,32.46,8.8,2.55
28-09-2011,24.8,30.7,65,93,0.5,0.5,27.75,79,32.29,8.76,2.15
29-09-2011,25.2,32.8,62,93,0.555555556,7.8,29,77.5,32.12,18.67,3.91
30-09-2011,29.5,33,59,94,0.555555556,6.6,31.25,76.5,31.95,16.96,3.81
01-10-2011,25.7,33.4,69,90,NA,7.6,29.55,79.5,31.77,18.25,NA
02-10-2011,25,32.4,68,90,NA,8,28.7,79,31.6,18.71,NA
03-10-2011,25,32.8,61,93,NA,7.1,28.9,77,31.43,17.42,NA
04-10-2011,24.4,32.9,65,90,NA,6.4,28.65,77.5,31.25,16.4,NA
05-10-2011,24.3,31.9,67,93,NA,6.6,28.1,80,31.07,16.6,NA
06-10-2011,24.3,32.7,57,92,NA,8.2,28.5,74.5,30.9,18.65,NA
07-10-2011,24.8,33.7,56,92,NA,8.5,29.25,74,30.72,18.97,NA
08-10-2011,25.5,34,79,90,NA,8.2,29.75,84.5,30.54,18.49,NA
09-10-2011,22.5,32.9,60,89,NA,2.7,27.7,74.5,30.37,11.15,NA
10-10-2011,25.5,33.5,62,95,NA,7.1,29.5,78.5,30.19,16.88,NA
11-10-2011,24,33.4,55,93,NA,7.2,28.7,74,30.01,16.93,NA
12-10-2011,23.9,33.4,52,93,NA,8.1,28.65,72.5,29.83,18.02,NA
13-10-2011,22.8,33.3,50,90,NA,8.2,28.05,70,29.66,18.07,NA
14-10-2011,22.4,32.9,46,91,NA,8.2,27.65,68.5,29.48,17.98,NA
15-10-2011,23.2,33.6,55,93,NA,7.9,28.4,74,29.3,17.51,NA
16-10-2011,22.3,33.2,54,91,NA,6.9,27.75,72.5,29.13,16.14,NA
17-10-2011,22.3,32.9,55,90,NA,3.45,27.6,72.5,28.95,11.65,NA
18-10-2011,22.3,31.4,72,95,NA,0,26.85,83.5,28.78,7.19,NA
19-10-2011,22.9,31.1,66,90,NA,0,27,78,28.6,7.15,NA
20-10-2011,23.6,32.5,67,95,NA,5.9,28.05,81,28.43,14.57,NA
21-10-2011,19.9,23.1,59,93,NA,2.5,21.5,76,28.25,10.21,NA
22-10-2011,21.8,28.7,71,89,NA,3.7,25.25,80,28.08,11.66,NA
23-10-2011,21.7,30.3,57,92,NA,8.9,26,74.5,27.91,18.09,NA
24-10-2011,22,30.9,89,94,NA,8,26.45,91.5,27.74,16.89,NA
25-10-2011,20.9,31.4,39,96,NA,7.6,26.15,67.5,27.57,16.31,NA
26-10-2011,20.6,31,38,91,NA,6.5,25.8,64.5,27.4,14.87,NA
27-10-2011,20.5,31,37,84,NA,8.5,25.75,60.5,27.23,17.26,NA
28-10-2011,18.3,31,35,73,NA,7.6,24.65,54,27.07,16.07,NA
29-10-2011,16.5,31,37,80,NA,NA,23.75,58.5,26.91,NA,NA
30-10-2011,9.5,30.9,35,86,NA,NA,20.2,60.5,26.74,NA,NA
31-10-2011,10.5,31,43,84,NA,NA,20.75,63.5,26.58,NA,NA
01-11-2011,11.5,31.2,52,89,NA,7.6,21.35,70.5,26.42,15.76,NA
02-11-2011,12.6,28.9,53,92,NA,4.9,20.75,72.5,26.27,12.44,NA
03-11-2011,12.6,26.5,66,94,NA,0,19.55,80,26.11,6.53,NA
04-11-2011,13.2,27.9,64,90,NA,0,20.55,77,25.96,6.49,NA
05-11-2011,12.5,27.4,61,94,NA,0,19.95,77.5,25.81,6.45,NA
06-11-2011,18.8,23.2,61,93,NA,0,21,77,25.66,6.41,NA
07-11-2011,18.6,26.3,64,91,NA,0,22.45,77.5,25.51,6.38,NA
08-11-2011,17.2,26.5,63,93,NA,0,21.85,78,25.36,6.34,NA
09-11-2011,17.6,29,46,92,NA,8.4,23.3,69,25.22,16.11,NA
10-11-2011,16.8,30.2,43,92,NA,6.4,23.5,67.5,25.08,13.71,NA
